Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
500078,18003,PRODUCT 18003,1,2010-09-27 15:00:00,8.88,12732.0,United Kingdom
500079,38131,PRODUCT 38131,3,2010-08-04 09:00:00,10.47,13152.0,United Kingdom
500079,73735,PRODUCT 73735,4,2010-08-04 09:00:00,13.23,13152.0,France
500080,64946,PRODUCT 64946,3,2010-07-08 11:00:00,12.02,12100.0,United Kingdom
500080,75562,PRODUCT 75562,1,2010-07-08 11:00:00,7.74,12100.0,United Kingdom
500080,69868,PRODUCT 69868,3,2010-07-08 11:00:00,11.19,12100.0,United Kingdom
500080,36943,PRODUCT 36943,1,2010-07-08 11:00:00,14.86,12100.0,United Kingdom
500081,56953,PRODUCT 56953,1,2010-08-17 08:00:00,7.52,12406.0,United Kingdom
500081,77910,PRODUCT 77910,1,2010-08-17 08:00:00,7.47,,United Kingdom
500081,35652,PRODUCT 35652,1,2010-08-17 08:00:00,10.85,,United Kingdom
500081,79112,PRODUCT 79112,2,2010-08-17 08:00:00,9.2,12406.0,United Kingdom
500081,48803,PRODUCT 48803,2,2010-08-17 08:00:00,7.69,,United Kingdom
500081,47819,PRODUCT 47819,2,2010-08-17 08:00:00,8.58,12406.0,United Kingdom
C500082,40511,PRODUCT 40511,-3,2010-08-21 08:00:00,7.49,13008.0,United Kingdom
C500082,36307,PRODUCT 36307,-1,2010-08-21 08:00:00,6.46,13008.0,United Kingdom
500083,88140,PRODUCT 88140,1,2010-12-25 18:00:00,11.91,12499.0,France
500083,61690A,PRODUCT 61690A,3,2010-12-25 18:00:00,22.93,,United Kingdom
500083,54000,PRODUCT 54000,1,2010-12-25 18:00:00,14.65,12499.0,United Kingdom
500083,41485,PRODUCT 41485,3,2010-12-25 18:00:00,10.95,12499.0,United Kingdom
500084,73807,PRODUCT 73807,10,2010-02-07 15:00:00,37.76,12759.0,United Kingdom
500084,39235,PRODUCT 39235,7,2010-02-07 15:00:00,18.57,12759.0,United Kingdom
500084,41646,PRODUCT 41646,8,2010-02-07 15:00:00,36.27,12759.0,United Kingdom
500084,72847,PRODUCT 72847,3,2010-02-07 15:00:00,32.33,12759.0,United Kingdom
500084,16222,PRODUCT 16222,9,2010-02-07 15:00:00,24.12,,United Kingdom
500084,45763,PRODUCT 45763,3,2010-02-07 15:00:00,35.17,12759.0,United Kingdom
500084,71668,PRODUCT 71668,4,2010-02-07 15:00:00,14.47,12759.0,United Kingdom
500085,84391,PRODUCT 84391,2,2010-07-23 09:00:00,13.37,13155.0,United Kingdom
500086,10139,PRODUCT 10139,3,2010-07-05 13:00:00,6.73,13171.0,United Kingdom
500086,74018,PRODUCT 74018,2,2010-07-05 13:00:00,6.21,13171.0,United Kingdom
500086,88241,PRODUCT 88241,1,2010-07-05 13:00:00,9.46,13171.0,United Kingdom
500086,28806,PRODUCT 28806,2,2010-07-05 13:00:00,7.28,13171.0,United Kingdom
500087,80786,PRODUCT 80786,1,2010-07-06 11:00:00,12.35,12478.0,United Kingdom
500087,78687,PRODUCT 78687,1,2010-07-06 11:00:00,13.62,12478.0,United Kingdom
500087,56977,PRODUCT 56977,1,2010-07-06 11:00:00,12.38,12478.0,United Kingdom
500087,36943,PRODUCT 36943,2,2010-07-06 11:00:00,13.92,12478.0,EIRE
500087,42991,PRODUCT 42991,4,2010-07-06 11:00:00,16.82,,United Kingdom
500088,63174,PRODUCT 63174,3,2010-07-08 16:00:00,28.18,13266.0,United Kingdom
500088,21982,PRODUCT 21982,10,2010-07-08 16:00:00,46.2,,United Kingdom
500088,78084,PRODUCT 78084,4,2010-07-08 16:00:00,36.22,13266.0,United Kingdom
500088,77126,PRODUCT 77126,5,2010-07-08 16:00:00,30.54,13266.0,United Kingdom
500088,63834,PRODUCT 63834,7,2010-07-08 16:00:00,37.1,13266.0,United Kingdom
500089,46294,PRODUCT 46294,3,2010-10-28 17:00:00,8.69,,United Kingdom
500089,75653,PRODUCT 75653,4,2010-10-28 17:00:00,16.34,12867.0,United Kingdom
500089,95049,PRODUCT 95049,4,2010-10-28 17:00:00,18.76,,United Kingdom
500089,88488A,PRODUCT 88488A,3,2010-10-28 17:00:00,11.62,,United Kingdom
500089,36086,PRODUCT 36086,1,2010-10-28 17:00:00,6.62,12867.0,France
500090,17224,PRODUCT 17224,2,2010-06-15 17:00:00,19.04,,Germany
500090,57222,PRODUCT 57222,1,2010-06-15 17:00:00,3.18,12166.0,United Kingdom
500090,37631,PRODUCT 37631,2,2010-06-15 17:00:00,19.25,12166.0,EIRE
500090,16781,PRODUCT 16781,4,2010-06-15 17:00:00,9.76,12166.0,United Kingdom
500090,75136,PRODUCT 75136,4,2010-06-15 17:00:00,13.64,12166.0,United Kingdom
500090,60416,PRODUCT 60416,3,2010-06-15 17:00:00,6.8,12166.0,United Kingdom
500091,36307,PRODUCT 36307,1,2010-03-24 08:00:00,12.51,12976.0,United Kingdom
500091,68355,PRODUCT 68355,3,2010-03-24 08:00:00,6.69,12976.0,United Kingdom
500091,73385,PRODUCT 73385,1,2010-03-24 08:00:00,9.32,12976.0,United Kingdom
500091,15065,PRODUCT 15065,2,2010-03-24 08:00:00,12.1,,United Kingdom
500091,39235,PRODUCT 39235,1,2010-03-24 08:00:00,13.37,12976.0,United Kingdom
500091,81596,PRODUCT 81596,1,2010-03-24 08:00:00,5.69,12976.0,Germany
500091,89947,PRODUCT 89947,2,2010-03-24 08:00:00,14.69,12976.0,United Kingdom
500092,C2,PRODUCT C2,3,2010-04-04 18:00:00,8.15,,United Kingdom
500092,M,PRODUCT M,3,2010-04-04 18:00:00,3.61,12126.0,United Kingdom
500092,PADS,PRODUCT PADS,3,2010-04-04 18:00:00,13.63,12126.0,United Kingdom
500092,54000,PRODUCT 54000,3,2010-04-04 18:00:00,16.9,12126.0,United Kingdom
500092,TESTX01,PRODUCT TESTX01,2,2010-04-04 18:00:00,13.29,,United Kingdom
500093,12682,PRODUCT 12682,2,2010-06-29 13:00:00,0.78,12116.0,United Kingdom
500093,14657,PRODUCT 14657,2,2010-06-29 13:00:00,4.33,12116.0,United Kingdom
500093,95353,PRODUCT 95353,1,2010-06-29 13:00:00,10.7,12116.0,EIRE
500094,63835,PRODUCT 63835,4,2010-03-05 17:00:00,1.51,12007.0,United Kingdom
500094,44097,PRODUCT 44097,1,2010-03-05 17:00:00,15.53,12007.0,United Kingdom
500094,72077,PRODUCT 72077,4,2010-03-05 17:00:00,20.5,12007.0,United Kingdom
500094,84471,PRODUCT 84471,1,2010-03-05 17:00:00,9.73,12007.0,United Kingdom
500094,76239,PRODUCT 76239,1,2010-03-05 17:00:00,14.28,12007.0,United Kingdom
500095,58050,PRODUCT 58050,1,2010-11-12 17:00:00,18.15,12826.0,Germany
500095,18422,PRODUCT 18422,3,2010-11-12 17:00:00,13.2,12826.0,United Kingdom
500095,79112,PRODUCT 79112,2,2010-11-12 17:00:00,11.77,12826.0,United Kingdom
500095,84391,PRODUCT 84391,4,2010-11-12 17:00:00,11.6,12826.0,United Kingdom
500096,72077,PRODUCT 72077,2,2010-12-21 09:00:00,8.39,12152.0,United Kingdom
500096,60416,PRODUCT 60416,3,2010-12-21 09:00:00,13.49,12152.0,United Kingdom
500096,33908,PRODUCT 33908,1,2010-12-21 09:00:00,5.18,12152.0,United Kingdom
500096,17224,PRODUCT 17224,1,2010-12-21 09:00:00,12.82,12152.0,United Kingdom
500096,34723,PRODUCT 34723,3,2010-12-21 09:00:00,4.05,12152.0,United Kingdom
500096,25708,PRODUCT 25708,4,2010-12-21 09:00:00,21.16,,EIRE
500096,25328,PRODUCT 25328,3,2010-12-21 09:00:00,7.38,12152.0,United Kingdom
500097,78778,PRODUCT 78778,10,2010-09-22 13:00:00,25.19,13225.0,United Kingdom
C500098,72077,PRODUCT 72077,-1,2010-07-08 15:00:00,6.01,12665.0,United Kingdom
C500098,18804A,PRODUCT 18804A,-1,2010-07-08 15:00:00,9.22,,United Kingdom
C500098,72659,PRODUCT 72659,-1,2010-07-08 15:00:00,9.72,,United Kingdom
C500098,39826,PRODUCT 39826,-2,2010-07-08 15:00:00,5.39,12665.0,United Kingdom
C500098,61494,PRODUCT 61494,-2,2010-07-08 15:00:00,5.83,12665.0,United Kingdom
C500098,41690,PRODUCT 41690,-2,2010-07-08 15:00:00,10.43,12665.0,United Kingdom
500099,71668,PRODUCT 71668,3,2010-01-27 15:00:00,6.96,12445.0,EIRE
500099,35872,PRODUCT 35872,1,2010-01-27 15:00:00,7.66,12445.0,United Kingdom
500099,65599,PRODUCT 65599,1,2010-01-27 15:00:00,9.7,12445.0,United Kingdom
500099,84407,PRODUCT 84407,4,2010-01-27 15:00:00,4.86,12445.0,United Kingdom
500099,18350,PRODUCT 18350,4,2010-01-27 15:00:00,19.69,12445.0,United Kingdom
500099,22040A,PRODUCT 22040A,2,2010-01-27 15:00:00,14.91,,United Kingdom
500099,17224,PRODUCT 17224,4,2010-01-27 15:00:00,12.44,12445.0,United Kingdom
500100,49934,PRODUCT 49934,23,2010-11-24 13:00:00,23.1,12198.0,United Kingdom
500100,63835,PRODUCT 63835,17,2010-11-24 13:00:00,21.0,12198.0,United Kingdom
500100,66977,PRODUCT 66977,29,2010-11-24 13:00:00,62.9,,United Kingdom
500100,12391,PRODUCT 12391,23,2010-11-24 13:00:00,39.88,,United Kingdom
500100,60056,PRODUCT 60056,26,2010-11-24 13:00:00,22.29,12198.0,United Kingdom
500100,36149,PRODUCT 36149,25,2010-11-24 13:00:00,24.53,,United Kingdom
500100,84391,PRODUCT 84391,32,2010-11-24 13:00:00,35.14,12198.0,United Kingdom
500101,88509,PRODUCT 88509,3,2010-06-14 09:00:00,19.79,12412.0,United Kingdom
500101,65599,PRODUCT 65599,3,2010-06-14 09:00:00,5.97,12412.0,United Kingdom
500101,89769,PRODUCT 89769,3,2010-06-14 09:00:00,14.41,,United Kingdom
500101,74018,PRODUCT 74018,3,2010-06-14 09:00:00,15.08,12412.0,United Kingdom
500101,31123,PRODUCT 31123,3,2010-06-14 09:00:00,5.55,12412.0,Germany
500102,45295,PRODUCT 45295,2,2010-09-23 08:00:00,15.65,12646.0,United Kingdom
500102,50164,PRODUCT 50164,3,2010-09-23 08:00:00,10.58,12646.0,United Kingdom
500102,10271,PRODUCT 10271,2,2010-09-23 08:00:00,3.81,12646.0,United Kingdom
500102,34723,PRODUCT 34723,4,2010-09-23 08:00:00,10.6,12646.0,Germany
500102,56953,PRODUCT 56953,4,2010-09-23 08:00:00,13.59,12646.0,United Kingdom
500102,81429,PRODUCT 81429,3,2010-09-23 08:00:00,11.74,12646.0,United Kingdom
500103,73986,PRODUCT 73986,3,2010-08-11 16:00:00,8.31,13094.0,United Kingdom
500103,31609,PRODUCT 31609,1,2010-08-11 16:00:00,13.31,13094.0,United Kingdom
500103,48516,PRODUCT 48516,1,2010-08-11 16:00:00,9.89,,United Kingdom
500103,21982,PRODUCT 21982,2,2010-08-11 16:00:00,13.89,13094.0,United Kingdom
500103,29464,PRODUCT 29464,1,2010-08-11 16:00:00,5.77,13094.0,Germany
500103,39420,PRODUCT 39420,2,2010-08-11 16:00:00,4.23,13094.0,United Kingdom
500103,60580,PRODUCT 60580,1,2010-08-11 16:00:00,4.66,13094.0,EIRE
500104,26263,PRODUCT 26263,3,2010-11-30 18:00:00,24.41,12771.0,United Kingdom
500105,24017,PRODUCT 24017,5,2010-07-27 16:00:00,26.45,12520.0,United Kingdom
500106,76148,PRODUCT 76148,4,2010-06-27 12:00:00,5.78,12672.0,United Kingdom
500107,92675,PRODUCT 92675,2,2010-12-18 18:00:00,11.51,12971.0,United Kingdom
500107,12138,PRODUCT 12138,3,2010-12-18 18:00:00,18.34,,United Kingdom
500107,54533,PRODUCT 54533,5,2010-12-18 18:00:00,6.74,12971.0,United Kingdom
500108,61690A,PRODUCT 61690A,2,2010-06-07 08:00:00,11.06,12994.0,United Kingdom
500108,87628,PRODUCT 87628,1,2010-06-07 08:00:00,13.27,12994.0,France
500109,49303A,PRODUCT 49303A,1,2010-01-11 08:00:00,32.16,13181.0,United Kingdom
500109,16027,PRODUCT 16027,24,2010-01-11 08:00:00,49.21,13181.0,United Kingdom
500109,50679A,PRODUCT 50679A,14,2010-01-11 08:00:00,46.82,13181.0,United Kingdom
500110,16781,PRODUCT 16781,2,2010-09-06 14:00:00,8.92,,United Kingdom
500111,54533,PRODUCT 54533,2,2010-06-09 12:00:00,4.62,13390.0,United Kingdom
500111,28981,PRODUCT 28981,4,2010-06-09 12:00:00,7.07,13390.0,United Kingdom
500111,62807,PRODUCT 62807,2,2010-06-09 12:00:00,5.5,13390.0,United Kingdom
500111,77636,PRODUCT 77636,1,2010-06-09 12:00:00,7.13,13390.0,Germany
500111,78778,PRODUCT 78778,2,2010-06-09 12:00:00,8.81,,United Kingdom
500111,18422,PRODUCT 18422,2,2010-06-09 12:00:00,2.4,13390.0,United Kingdom
500111,85838,PRODUCT 85838,1,2010-06-09 12:00:00,13.71,13390.0,United Kingdom
500112,39235,PRODUCT 39235,5,2010-03-22 14:00:00,13.45,12704.0,United Kingdom
500112,75508,PRODUCT 75508,1,2010-03-22 14:00:00,17.09,12704.0,United Kingdom
500112,89769,PRODUCT 89769,2,2010-03-22 14:00:00,0.5,12704.0,United Kingdom
500112,16222,PRODUCT 16222,1,2010-03-22 14:00:00,7.92,12704.0,Germany
500112,16222,PRODUCT 16222,4,2010-03-22 14:00:00,10.33,12704.0,United Kingdom
500112,84471,PRODUCT 84471,1,2010-03-22 14:00:00,4.53,12704.0,United Kingdom
500113,87430,PRODUCT 87430,31,2010-09-06 13:00:00,38.46,12885.0,United Kingdom
500113,95998,PRODUCT 95998,15,2010-09-06 13:00:00,47.22,12885.0,United Kingdom
500114,89921,PRODUCT 89921,6,2010-02-28 16:00:00,32.61,12365.0,United Kingdom
500114,13885,PRODUCT 13885,20,2010-02-28 16:00:00,38.95,12365.0,United Kingdom
500114,78778,PRODUCT 78778,21,2010-02-28 16:00:00,39.36,12365.0,United Kingdom
500114,97040A,PRODUCT 97040A,6,2010-02-28 16:00:00,49.29,,United Kingdom
500114,22472,PRODUCT 22472,14,2010-02-28 16:00:00,63.52,12365.0,United Kingdom
500115,78778,PRODUCT 78778,1,2010-10-19 15:00:00,2.65,12783.0,United Kingdom
500115,16781,PRODUCT 16781,1,2010-10-19 15:00:00,8.48,12783.0,United Kingdom
500115,68355,PRODUCT 68355,1,2010-10-19 15:00:00,12.9,12783.0,United Kingdom
500115,93392,PRODUCT 93392,4,2010-10-19 15:00:00,11.79,12783.0,United Kingdom
500115,43905,PRODUCT 43905,2,2010-10-19 15:00:00,12.12,12783.0,Germany
500115,38131,PRODUCT 38131,2,2010-10-19 15:00:00,3.54,12783.0,United Kingdom
500116,28945,PRODUCT 28945,7,2010-04-20 18:00:00,31.66,12757.0,United Kingdom
500116,24845,PRODUCT 24845,5,2010-04-20 18:00:00,16.01,,United Kingdom
500116,72469,PRODUCT 72469,1,2010-04-20 18:00:00,26.8,12757.0,United Kingdom
500116,18842,PRODUCT 18842,8,2010-04-20 18:00:00,20.56,12757.0,United Kingdom
500116,36920,PRODUCT 36920,6,2010-04-20 18:00:00,19.59,,United Kingdom
500116,87430,PRODUCT 87430,4,2010-04-20 18:00:00,29.41,12757.0,United Kingdom
500117,61690A,PRODUCT 61690A,3,2010-03-15 10:00:00,16.66,12974.0,United Kingdom
500117,99143,PRODUCT 99143,6,2010-03-15 10:00:00,37.55,12974.0,United Kingdom
500117,12933,PRODUCT 12933,6,2010-03-15 10:00:00,25.26,12974.0,United Kingdom
C500118,21982,PRODUCT 21982,-3,2010-04-28 16:00:00,14.4,12673.0,United Kingdom
C500118,86825,PRODUCT 86825,-3,2010-04-28 16:00:00,11.75,12673.0,United Kingdom
C500118,D,PRODUCT D,-1,2010-04-28 16:00:00,6.57,12673.0,United Kingdom
C500118,61690A,PRODUCT 61690A,-4,2010-04-28 16:00:00,19.18,12673.0,United Kingdom
500119,90035,PRODUCT 90035,1,2010-02-13 13:00:00,13.23,,United Kingdom
500119,99143,PRODUCT 99143,2,2010-02-13 13:00:00,9.5,12463.0,United Kingdom
500119,93392,PRODUCT 93392,5,2010-02-13 13:00:00,21.07,12463.0,United Kingdom
500119,75653,PRODUCT 75653,1,2010-02-13 13:00:00,17.42,12463.0,EIRE
500119,27981,PRODUCT 27981,6,2010-02-13 13:00:00,17.39,,United Kingdom
500119,48516,PRODUCT 48516,2,2010-02-13 13:00:00,7.66,12463.0,United Kingdom
500120,49251,PRODUCT 49251,5,2010-12-06 08:00:00,13.91,12245.0,United Kingdom
500120,84762,PRODUCT 84762,1,2010-12-06 08:00:00,34.89,12245.0,United Kingdom
500120,13557,PRODUCT 13557,7,2010-12-06 08:00:00,26.48,12245.0,United Kingdom
500120,90035,PRODUCT 90035,1,2010-12-06 08:00:00,26.96,12245.0,United Kingdom
500120,34758,PRODUCT 34758,7,2010-12-06 08:00:00,29.19,12245.0,United Kingdom
500120,16553,PRODUCT 16553,5,2010-12-06 08:00:00,9.4,12245.0,United Kingdom
500120,77910,PRODUCT 77910,9,2010-12-06 08:00:00,29.29,12245.0,United Kingdom
500121,37847,PRODUCT 37847,2,2010-09-11 14:00:00,9.37,13250.0,United Kingdom
500121,77126,PRODUCT 77126,1,2010-09-11 14:00:00,9.36,13250.0,United Kingdom
500121,84920,PRODUCT 84920,3,2010-09-11 14:00:00,3.48,,United Kingdom
500121,77547,PRODUCT 77547,1,2010-09-11 14:00:00,5.01,13250.0,United Kingdom
500122,99132,PRODUCT 99132,5,2010-09-29 18:00:00,0.5,12984.0,United Kingdom
500122,42991,PRODUCT 42991,9,2010-09-29 18:00:00,6.14,12984.0,United Kingdom
500122,75562,PRODUCT 75562,1,2010-09-29 18:00:00,35.14,12984.0,United Kingdom
500123,87837,PRODUCT 87837,1,2010-12-27 13:00:00,9.2,13287.0,United Kingdom
500123,73408,PRODUCT 73408,1,2010-12-27 13:00:00,4.77,13287.0,United Kingdom
500123,73385,PRODUCT 73385,2,2010-12-27 13:00:00,9.34,,United Kingdom
500123,54819,PRODUCT 54819,1,2010-12-27 13:00:00,7.94,13287.0,United Kingdom
500123,58050,PRODUCT 58050,1,2010-12-27 13:00:00,8.11,,Germany
500123,37686,PRODUCT 37686,2,2010-12-27 13:00:00,7.06,13287.0,United Kingdom
500123,36086,PRODUCT 36086,3,2010-12-27 13:00:00,5.83,13287.0,Germany
500124,29464,PRODUCT 29464,2,2010-09-02 12:00:00,8.22,,United Kingdom
500124,16027,PRODUCT 16027,2,2010-09-02 12:00:00,5.96,,France
500124,66604,PRODUCT 66604,1,2010-09-02 12:00:00,4.88,12626.0,EIRE
500124,48618,PRODUCT 48618,2,2010-09-02 12:00:00,8.97,12626.0,United Kingdom
500124,62238,PRODUCT 62238,3,2010-09-02 12:00:00,7.19,,United Kingdom
500124,36943,PRODUCT 36943,1,2010-09-02 12:00:00,4.73,12626.0,United Kingdom
500124,32576,PRODUCT 32576,1,2010-09-02 12:00:00,8.12,12626.0,United Kingdom
500125,53743,PRODUCT 53743,2,2010-11-30 10:00:00,8.03,,United Kingdom
500126,56929,PRODUCT 56929,16,2010-04-10 09:00:00,17.24,12916.0,United Kingdom
500126,28392,PRODUCT 28392,24,2010-04-10 09:00:00,63.71,12916.0,United Kingdom
500126,78084,PRODUCT 78084,20,2010-04-10 09:00:00,25.01,12916.0,United Kingdom
500126,37847,PRODUCT 37847,16,2010-04-10 09:00:00,31.37,,United Kingdom
500127,73339,PRODUCT 73339,1,2010-05-27 09:00:00,17.18,12618.0,United Kingdom
500127,91880,PRODUCT 91880,3,2010-05-27 09:00:00,8.35,12618.0,Germany
500127,49251,PRODUCT 49251,5,2010-05-27 09:00:00,12.22,12618.0,United Kingdom
500127,95397,PRODUCT 95397,3,2010-05-27 09:00:00,8.89,12618.0,EIRE
500127,85820,PRODUCT 85820,5,2010-05-27 09:00:00,4.89,12618.0,United Kingdom
500128,62238,PRODUCT 62238,4,2010-04-22 13:00:00,22.71,12374.0,United Kingdom
500128,74018,PRODUCT 74018,2,2010-04-22 13:00:00,21.89,,United Kingdom
500128,18804A,PRODUCT 18804A,2,2010-04-22 13:00:00,3.64,12374.0,United Kingdom
500128,13885,PRODUCT 13885,1,2010-04-22 13:00:00,26.38,12374.0,United Kingdom
500128,22472,PRODUCT 22472,3,2010-04-22 13:00:00,11.99,12374.0,United Kingdom
500128,16027,PRODUCT 16027,3,2010-04-22 13:00:00,13.57,12374.0,United Kingdom
500129,20095,PRODUCT 20095,4,2010-08-19 17:00:00,27.52,13383.0,United Kingdom
500129,85065,PRODUCT 85065,1,2010-08-19 17:00:00,22.65,13383.0,United Kingdom
500129,13557,PRODUCT 13557,7,2010-08-19 17:00:00,11.64,13383.0,United Kingdom
500129,18422,PRODUCT 18422,3,2010-08-19 17:00:00,30.37,,Germany
500129,23511,PRODUCT 23511,7,2010-08-19 17:00:00,33.84,,United Kingdom
500129,12138,PRODUCT 12138,9,2010-08-19 17:00:00,28.92,13383.0,United Kingdom
500130,28945,PRODUCT 28945,14,2010-08-28 14:00:00,14.62,12365.0,United Kingdom
500130,18315,PRODUCT 18315,23,2010-08-28 14:00:00,25.88,12365.0,Germany
500130,18627,PRODUCT 18627,13,2010-08-28 14:00:00,53.58,12365.0,United Kingdom
500130,36086,PRODUCT 36086,52,2010-08-28 14:00:00,42.25,12365.0,United Kingdom
500131,73339,PRODUCT 73339,2,2010-09-06 11:00:00,12.73,12701.0,United Kingdom
500131,82562A,PRODUCT 82562A,2,2010-09-06 11:00:00,3.24,,United Kingdom
500131,14037,PRODUCT 14037,2,2010-09-06 11:00:00,9.59,12701.0,United Kingdom
500131,46092,PRODUCT 46092,2,2010-09-06 11:00:00,1.59,12701.0,United Kingdom
500132,72773,PRODUCT 72773,2,2010-04-29 12:00:00,2.09,,United Kingdom
500132,28981,PRODUCT 28981,2,2010-04-29 12:00:00,3.12,12576.0,United Kingdom
500132,87628,PRODUCT 87628,2,2010-04-29 12:00:00,8.95,12576.0,United Kingdom
C500133,65599,PRODUCT 65599,-2,2010-04-19 13:00:00,15.77,12547.0,United Kingdom
C500133,88241,PRODUCT 88241,-2,2010-04-19 13:00:00,7.87,12547.0,France
C500133,34758,PRODUCT 34758,-3,2010-04-19 13:00:00,11.16,12547.0,United Kingdom
C500133,90035,PRODUCT 90035,-1,2010-04-19 13:00:00,8.43,12547.0,United Kingdom
C500133,19107,PRODUCT 19107,-2,2010-04-19 13:00:00,4.69,,United Kingdom
C500133,23511,PRODUCT 23511,-2,2010-04-19 13:00:00,11.43,12547.0,EIRE
500134,43261,PRODUCT 43261,5,2010-03-30 17:00:00,12.1,13145.0,United Kingdom
500134,66977,PRODUCT 66977,3,2010-03-30 17:00:00,14.53,,United Kingdom
500135,36943,PRODUCT 36943,3,2010-02-18 08:00:00,16.28,13272.0,United Kingdom
500135,49934,PRODUCT 49934,3,2010-02-18 08:00:00,12.96,,United Kingdom
500136,81429,PRODUCT 81429,3,2010-08-08 18:00:00,9.29,13380.0,EIRE
500137,72349,PRODUCT 72349,2,2010-01-10 08:00:00,11.72,12910.0,United Kingdom
500137,84407,PRODUCT 84407,2,2010-01-10 08:00:00,21.23,12910.0,United Kingdom
500137,49251,PRODUCT 49251,5,2010-01-10 08:00:00,9.36,12910.0,EIRE
500137,24845,PRODUCT 24845,2,2010-01-10 08:00:00,13.47,,United Kingdom
500137,97485,PRODUCT 97485,2,2010-01-10 08:00:00,16.31,12910.0,United Kingdom
500137,33908,PRODUCT 33908,4,2010-01-10 08:00:00,10.8,12910.0,United Kingdom
500138,45295,PRODUCT 45295,2,2010-07-15 08:00:00,5.99,,United Kingdom
500138,43905,PRODUCT 43905,1,2010-07-15 08:00:00,5.17,12282.0,United Kingdom
500138,98741,PRODUCT 98741,3,2010-07-15 08:00:00,14.98,,France
500138,84471,PRODUCT 84471,4,2010-07-15 08:00:00,3.54,12282.0,United Kingdom
500138,12521,PRODUCT 12521,3,2010-07-15 08:00:00,5.65,12282.0,United Kingdom
500139,79466,PRODUCT 79466,2,2010-09-28 08:00:00,18.18,12899.0,EIRE
500139,47845,PRODUCT 47845,3,2010-09-28 08:00:00,4.11,12899.0,United Kingdom
500139,22040A,PRODUCT 22040A,1,2010-09-28 08:00:00,16.53,12899.0,Germany
500140,64584,PRODUCT 64584,6,2010-04-21 14:00:00,16.83,,United Kingdom
500140,72659,PRODUCT 72659,1,2010-04-21 14:00:00,16.89,,United Kingdom
500140,32576,PRODUCT 32576,3,2010-04-21 14:00:00,11.63,,United Kingdom
500140,13557,PRODUCT 13557,2,2010-04-21 14:00:00,15.49,12359.0,United Kingdom
500140,20095,PRODUCT 20095,2,2010-04-21 14:00:00,4.31,12359.0,United Kingdom
500140,61627,PRODUCT 61627,5,2010-04-21 14:00:00,7.82,12359.0,United Kingdom
500140,64946,PRODUCT 64946,1,2010-04-21 14:00:00,14.74,12359.0,United Kingdom
C500141,90728,PRODUCT 90728,-3,2010-04-11 14:00:00,7.32,13176.0,United Kingdom
C500141,22472,PRODUCT 22472,-4,2010-04-11 14:00:00,13.78,13176.0,France
C500141,12933,PRODUCT 12933,-3,2010-04-11 14:00:00,10.14,13176.0,United Kingdom
C500141,46294,PRODUCT 46294,-4,2010-04-11 14:00:00,15.05,13176.0,United Kingdom
C500141,37492,PRODUCT 37492,-5,2010-04-11 14:00:00,12.08,13176.0,United Kingdom
C500141,28945,PRODUCT 28945,-1,2010-04-11 14:00:00,21.16,13176.0,United Kingdom
C500142,72469,PRODUCT 72469,-4,2010-03-01 14:00:00,28.52,12159.0,United Kingdom
C500142,73677,PRODUCT 73677,-4,2010-03-01 14:00:00,17.31,,United Kingdom
C500142,39217,PRODUCT 39217,-3,2010-03-01 14:00:00,25.74,,United Kingdom
C500142,61096,PRODUCT 61096,-7,2010-03-01 14:00:00,26.71,12159.0,United Kingdom
C500142,72249,PRODUCT 72249,-1,2010-03-01 14:00:00,38.04,,United Kingdom
500143,84471,PRODUCT 84471,8,2010-03-08 18:00:00,15.12,12664.0,France
500143,35652,PRODUCT 35652,1,2010-03-08 18:00:00,23.4,12664.0,United Kingdom
500144,12682,PRODUCT 12682,2,2010-07-12 09:00:00,7.86,12930.0,United Kingdom
500144,61690A,PRODUCT 61690A,2,2010-07-12 09:00:00,0.93,12930.0,United Kingdom
500144,43905,PRODUCT 43905,2,2010-07-12 09:00:00,9.19,12930.0,United Kingdom
500145,37074,PRODUCT 37074,2,2010-11-02 17:00:00,15.45,,United Kingdom
500145,21008,PRODUCT 21008,3,2010-11-02 17:00:00,11.17,12785.0,United Kingdom
500145,26929,PRODUCT 26929,5,2010-11-02 17:00:00,5.55,,Germany
500146,92065,PRODUCT 92065,2,2010-11-07 14:00:00,6.18,12452.0,United Kingdom
500146,12521,PRODUCT 12521,3,2010-11-07 14:00:00,4.49,12452.0,United Kingdom
500146,56929,PRODUCT 56929,2,2010-11-07 14:00:00,13.95,12452.0,United Kingdom
500146,31609,PRODUCT 31609,5,2010-11-07 14:00:00,14.35,,United Kingdom
500146,18913,PRODUCT 18913,2,2010-11-07 14:00:00,12.76,,Germany
